iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
COG,Africa,Congo,2020-10-26,5253.0,0.0,13.857,92.0,0.0,0.0,951.959,0.0,2.511,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-10-27,5253.0,0.0,13.857,92.0,0.0,0.0,951.959,0.0,2.511,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-10-28,5253.0,0.0,13.857,92.0,0.0,0.0,951.959,0.0,2.511,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-10-29,5290.0,37.0,19.143,92.0,0.0,0.0,958.665,6.705,3.469,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-10-30,5290.0,0.0,19.143,92.0,0.0,0.0,958.665,0.0,3.469,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-10-31,5290.0,0.0,5.286,92.0,0.0,0.0,958.665,0.0,0.958,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-01,5290.0,0.0,5.286,92.0,0.0,0.0,958.665,0.0,0.958,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-02,5290.0,0.0,5.286,92.0,0.0,0.0,958.665,0.0,0.958,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-03,5348.0,58.0,13.571,92.0,0.0,0.0,969.176,10.511,2.459,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-04,5348.0,0.0,13.571,92.0,0.0,0.0,969.176,0.0,2.459,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-05,5348.0,0.0,8.286,92.0,0.0,0.0,969.176,0.0,1.502,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-06,5379.0,31.0,12.714,92.0,0.0,0.0,974.793,5.618,2.304,16.672,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-07,5379.0,0.0,12.714,92.0,0.0,0.0,974.793,0.0,2.304,16.672,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-08,5379.0,0.0,12.714,92.0,0.0,0.0,974.793,0.0,2.304,16.672,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-09,5379.0,0.0,12.714,92.0,0.0,0.0,974.793,0.0,2.304,16.672,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-10,5379.0,0.0,4.429,92.0,0.0,0.0,974.793,0.0,0.803,16.672,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-11,5379.0,0.0,4.429,92.0,0.0,0.0,974.793,0.0,0.803,16.672,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-12,5379.0,0.0,4.429,92.0,0.0,0.0,974.793,0.0,0.803,16.672,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-13,5515.0,136.0,19.429,92.0,0.0,0.0,999.44,24.646,3.521,16.672,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-14,5515.0,0.0,19.429,92.0,0.0,0.0,999.44,0.0,3.521,16.672,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-15,5515.0,0.0,19.429,92.0,0.0,0.0,999.44,0.0,3.521,16.672,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-16,5515.0,0.0,19.429,92.0,0.0,0.0,999.44,0.0,3.521,16.672,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-17,5515.0,0.0,19.429,92.0,0.0,0.0,999.44,0.0,3.521,16.672,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-18,5515.0,0.0,19.429,92.0,0.0,0.0,999.44,0.0,3.521,16.672,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-19,5632.0,117.0,36.143,93.0,1.0,0.143,1020.643,21.203,6.55,16.854,0.181,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-20,5632.0,0.0,16.714,93.0,0.0,0.143,1020.643,0.0,3.029,16.854,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-21,5632.0,0.0,16.714,93.0,0.0,0.143,1020.643,0.0,3.029,16.854,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-22,5632.0,0.0,16.714,93.0,0.0,0.143,1020.643,0.0,3.029,16.854,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-23,5632.0,0.0,16.714,93.0,0.0,0.143,1020.643,0.0,3.029,16.854,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-24,5632.0,0.0,16.714,93.0,0.0,0.143,1020.643,0.0,3.029,16.854,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-25,5632.0,0.0,16.714,93.0,0.0,0.143,1020.643,0.0,3.029,16.854,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-26,5632.0,0.0,0.0,93.0,0.0,0.0,1020.643,0.0,0.0,16.854,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-27,5774.0,142.0,20.286,94.0,1.0,0.143,1046.376,25.734,3.676,17.035,0.181,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-28,5774.0,0.0,20.286,94.0,0.0,0.143,1046.376,0.0,3.676,17.035,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-29,5774.0,0.0,20.286,94.0,0.0,0.143,1046.376,0.0,3.676,17.035,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-11-30,5774.0,0.0,20.286,94.0,0.0,0.143,1046.376,0.0,3.676,17.035,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-01,5774.0,0.0,20.286,94.0,0.0,0.143,1046.376,0.0,3.676,17.035,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-02,5774.0,0.0,20.286,94.0,0.0,0.143,1046.376,0.0,3.676,17.035,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-03,5774.0,0.0,20.286,94.0,0.0,0.143,1046.376,0.0,3.676,17.035,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-04,5774.0,0.0,0.0,94.0,0.0,0.0,1046.376,0.0,0.0,17.035,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-05,5774.0,0.0,0.0,94.0,0.0,0.0,1046.376,0.0,0.0,17.035,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-06,5774.0,0.0,0.0,94.0,0.0,0.0,1046.376,0.0,0.0,17.035,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-07,5774.0,0.0,0.0,94.0,0.0,0.0,1046.376,0.0,0.0,17.035,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-08,5774.0,0.0,0.0,94.0,0.0,0.0,1046.376,0.0,0.0,17.035,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-09,6049.0,275.0,39.286,99.0,5.0,0.714,1096.212,49.836,7.119,17.941,0.906,0.129,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-10,6049.0,0.0,39.286,99.0,0.0,0.714,1096.212,0.0,7.119,17.941,0.0,0.129,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-11,6049.0,0.0,39.286,99.0,0.0,0.714,1096.212,0.0,7.119,17.941,0.0,0.129,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-12,6049.0,0.0,39.286,99.0,0.0,0.714,1096.212,0.0,7.119,17.941,0.0,0.129,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-13,6049.0,0.0,39.286,99.0,0.0,0.714,1096.212,0.0,7.119,17.941,0.0,0.129,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-14,6200.0,151.0,60.857,100.0,1.0,0.857,1123.577,27.365,11.029,18.122,0.181,0.155,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-15,6200.0,0.0,60.857,100.0,0.0,0.857,1123.577,0.0,11.029,18.122,0.0,0.155,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-16,6200.0,0.0,21.571,100.0,0.0,0.143,1123.577,0.0,3.909,18.122,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-17,6200.0,0.0,21.571,100.0,0.0,0.143,1123.577,0.0,3.909,18.122,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-18,6200.0,0.0,21.571,100.0,0.0,0.143,1123.577,0.0,3.909,18.122,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-19,6200.0,0.0,21.571,100.0,0.0,0.143,1123.577,0.0,3.909,18.122,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-20,6200.0,0.0,21.571,100.0,0.0,0.143,1123.577,0.0,3.909,18.122,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-21,6200.0,0.0,0.0,100.0,0.0,0.0,1123.577,0.0,0.0,18.122,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-22,6571.0,371.0,53.0,100.0,0.0,0.0,1190.81,67.233,9.605,18.122,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-23,6571.0,0.0,53.0,100.0,0.0,0.0,1190.81,0.0,9.605,18.122,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-24,6571.0,0.0,53.0,100.0,0.0,0.0,1190.81,0.0,9.605,18.122,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-25,6571.0,0.0,53.0,100.0,0.0,0.0,1190.81,0.0,9.605,18.122,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-26,6908.0,337.0,101.143,107.0,7.0,1.0,1251.882,61.072,18.329,19.391,1.269,0.181,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-27,6908.0,0.0,101.143,107.0,0.0,1.0,1251.882,0.0,18.329,19.391,0.0,0.181,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-28,6908.0,0.0,101.143,107.0,0.0,1.0,1251.882,0.0,18.329,19.391,0.0,0.181,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-29,6908.0,0.0,48.143,107.0,0.0,1.0,1251.882,0.0,8.725,19.391,0.0,0.181,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-30,6908.0,0.0,48.143,107.0,0.0,1.0,1251.882,0.0,8.725,19.391,0.0,0.181,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2020-12-31,7107.0,199.0,76.571,108.0,1.0,1.143,1287.945,36.063,13.876,19.572,0.181,0.207,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-01,7107.0,0.0,76.571,108.0,0.0,1.143,1287.945,0.0,13.876,19.572,0.0,0.207,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-02,7107.0,0.0,28.429,108.0,0.0,0.143,1287.945,0.0,5.152,19.572,0.0,0.026,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-03,7107.0,0.0,28.429,108.0,0.0,0.143,1287.945,0.0,5.152,19.572,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-04,7107.0,0.0,28.429,108.0,0.0,0.143,1287.945,0.0,5.152,19.572,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-05,7107.0,0.0,28.429,108.0,0.0,0.143,1287.945,0.0,5.152,19.572,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-06,7127.0,20.0,31.286,108.0,0.0,0.143,1291.57,3.624,5.67,19.572,0.0,0.026,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-07,7127.0,0.0,2.857,108.0,0.0,0.0,1291.57,0.0,0.518,19.572,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-08,7127.0,0.0,2.857,108.0,0.0,0.0,1291.57,0.0,0.518,19.572,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-09,7127.0,0.0,2.857,108.0,0.0,0.0,1291.57,0.0,0.518,19.572,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-10,7127.0,0.0,2.857,108.0,0.0,0.0,1291.57,0.0,0.518,19.572,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-11,7127.0,0.0,2.857,108.0,0.0,0.0,1291.57,0.0,0.518,19.572,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-12,7160.0,33.0,7.571,112.0,4.0,0.571,1297.55,5.98,1.372,20.297,0.725,0.104,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-13,7160.0,0.0,4.714,112.0,0.0,0.571,1297.55,0.0,0.854,20.297,0.0,0.104,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-14,7160.0,0.0,4.714,112.0,0.0,0.571,1297.55,0.0,0.854,20.297,0.0,0.104,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-15,7709.0,549.0,83.143,114.0,2.0,0.857,1397.041,99.491,15.067,20.659,0.362,0.155,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
COG,Africa,Congo,2021-01-16,7709.0,0.0,83.143,114.0,0.0,0.857,1397.041,0.0,15.067,20.659,0.0,0.155,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,5518092.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574
